episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
286,160003.03,85274,77702,0.0,0.05,0.0000000925
287,172624.9,88226,78014,0.0,0.05,0.0000000892
288,179290.23,86236,89700,0.0,0.05,0.0000000863
289,173549.36,86376,81800,0.0,0.05,0.0000000837
290,160862.7,82252,78836,0.0,0.05,0.0000000810
291,178640.77,95832,69176,0.0,0.05,0.0000000783
292,169413.6,89160,80344,0.0,0.05,0.0000000757
293,170669.04,86582,81098,0.0,0.05,0.0000000727
294,181749.24,97513,77719,0.0,0.05,0.0000000699
295,174049.86,86599,87625,0.0,0.05,0.0000000676
296,162090.65,81996,80004,0.0,0.05,0.0000000655
297,170853.19,84636,86532,0.0,0.05,0.0000000635
298,155890.75,77804,84964,0.0,0.05,0.0000000611
299,156017.16,82902,70026,0.0,0.05,0.0000000590
