episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
275,1285440.0,36214,59770,0.0,0.0635,0.0000365463
276,1088075.0,31666,64318,0.0,0.0629,0.0000361107
277,1159265.0,33406,62578,0.0,0.0623,0.0000356803
278,1136642.5,32743,63241,0.0,0.0617,0.0000352550
279,1250095.0,35618,60366,0.0,0.0611,0.0000348349
280,1173315.0,32570,63414,0.0,0.0604,0.0000344197
281,1252425.0,35078,60906,0.0,0.0598,0.0000340094
282,1255037.5,34792,61192,0.0,0.0593,0.0000336041
283,1099365.0,31006,64978,0.0,0.0587,0.0000332036
284,1324607.5,37581,58403,0.0,0.0581,0.0000328079
285,1095240.0,30647,65337,0.0,0.0575,0.0000324168
286,1179780.0,34061,61923,0.0,0.0569,0.0000320305
287,1140742.5,33840,62144,0.0,0.0564,0.0000316487
288,1206867.5,34415,61569,0.0,0.0558,0.0000312715
289,1347370.0,37829,58155,0.0,0.0553,0.0000308988
290,1157827.5,32561,63423,0.0,0.0547,0.0000305306
291,1034327.5,29632,66352,0.0,0.0542,0.0000301667
292,1057500.0,29891,66093,0.0,0.0536,0.0000298071
293,1002485.0,29935,66049,0.0,0.0531,0.0000294519
294,1317065.0,36753,59231,0.0,0.0526,0.0000291009
295,1181130.0,34123,61861,0.0,0.052,0.0000287540
296,1140517.5,33160,62824,0.0,0.0515,0.0000284113
297,1313755.0,35775,60209,0.0,0.051,0.0000280727
298,1122660.0,32551,63433,0.0,0.0505,0.0000277381
299,1068747.5,30576,65408,0.0,0.05,0.0000274075
