episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
283,1131780.0,33143,62841,0.0,0.0587,0.0010000000
284,1109435.0,30617,65367,0.0,0.0581,0.0010000000
285,1122360.0,33217,62767,0.0,0.0575,0.0010000000
286,1078977.5,31707,64277,0.0,0.0569,0.0010000000
287,1188140.0,33413,62571,0.0,0.0564,0.0010000000
288,1295885.0,37369,58615,0.0,0.0558,0.0010000000
289,1224652.5,34939,61045,0.0,0.0553,0.0010000000
290,1333242.5,37651,58333,0.0,0.0547,0.0010000000
291,1001790.0,29706,66278,0.0,0.0542,0.0010000000
292,1018817.5,29907,66077,0.0,0.0536,0.0010000000
293,1094562.5,31676,64308,0.0,0.0531,0.0010000000
294,1129700.0,31561,64423,0.0,0.0526,0.0010000000
295,1078047.5,30844,65140,0.0,0.052,0.0010000000
296,1017897.5,28619,67365,0.0,0.0515,0.0010000000
297,1248757.5,35730,60254,0.0,0.051,0.0010000000
298,1178412.5,33216,62768,0.0,0.0505,0.0010000000
299,1009960.0,29830,66154,0.0,0.05,0.0010000000
