episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
267,2116402.5,55787,40197,0.0,0.0688,0.0002057118
268,2112160.0,55826,40158,0.0,0.0681,0.0002045016
269,2044570.0,54816,41168,0.0,0.0675,0.0002032986
270,2059835.0,55213,40771,0.0,0.0668,0.0002021026
271,2140312.5,57552,38432,0.0,0.0661,0.0002009136
272,1929452.5,51994,43990,0.0,0.0655,0.0001997317
273,1982370.0,53197,42787,0.0,0.0648,0.0001985566
274,2137297.5,57174,38810,0.0,0.0642,0.0001973886
275,2125837.5,56839,39145,0.0,0.0635,0.0001962273
276,2185292.5,58393,37591,0.0,0.0629,0.0001950729
277,2028502.5,54361,41623,0.0,0.0623,0.0001939253
278,2168897.5,58155,37829,0.0,0.0617,0.0001927845
279,1929780.0,52959,43025,0.0,0.0611,0.0001916504
280,2034182.5,54954,41030,0.0,0.0604,0.0001905229
281,2028535.0,54657,41327,0.0,0.0598,0.0001894021
282,2075205.0,55731,40253,0.0,0.0593,0.0001882878
283,2118952.5,56563,39421,0.0,0.0587,0.0001871801
284,2001240.0,53177,42807,0.0,0.0581,0.0001860790
285,2034112.5,54152,41832,0.0,0.0575,0.0001849843
286,2172905.0,57379,38605,0.0,0.0569,0.0001838960
287,2026927.5,53812,42172,0.0,0.0564,0.0001828142
288,2212485.0,58727,37257,0.0,0.0558,0.0001817387
289,1949085.0,51901,44083,0.0,0.0553,0.0001806696
290,2100785.0,55570,40414,0.0,0.0547,0.0001796067
291,2030712.5,54022,41962,0.0,0.0542,0.0001785501
292,1985255.0,52729,43255,0.0,0.0536,0.0001774997
293,1954305.0,51965,44019,0.0,0.0531,0.0001764555
294,2115610.0,55888,40096,0.0,0.0526,0.0001754174
295,2183312.5,57468,38516,0.0,0.052,0.0001743854
296,2170097.5,57270,38714,0.0,0.0515,0.0001733595
297,1970085.0,53378,42606,0.0,0.051,0.0001723397
298,2001360.0,52987,42997,0.0,0.0505,0.0001713258
299,2171230.0,57199,38785,0.0,0.05,0.0001703179
